3.5486819979269058, 0
2.2940500057302415, 5
1.2788359890691936, 5
1.5723149990662932, 5
2.333195006940514, 5
1.517374999821186, 5
2.109957014909014, 5
2.216484019299969, 5
1.871515007223934, 5
2.4139309825841337, 5
2.0220830047037452, 5
1.5838219842407852, 5
1.8394610087852925, 5
1.6154210024978966, 5
2.083435974782333, 5
3.012934001162648, 5
1.4599520072806627, 5
1.6280229901894927, 5
1.314778986852616, 5
2.1759470109827816, 5
1.989260985283181, 5
2.0075810025446117, 5
2.7067690098192543, 5
1.9401120080146939, 5
2.171721018385142, 5
1.4550149790011346, 5
1.87618299969472, 5
2.376429009018466, 5
1.3288909976836294, 5
1.4465340063907206, 5
2.0880910160485655, 5
2.065806998871267, 5
1.8310919986106455, 5
1.252718997420743, 5
2.400249009951949, 5
1.5190010017249733, 5
2.182119991630316, 5
1.663842995185405, 5
1.6104609821923077, 5
1.3875550066586584, 5
1.4559970004484057, 5
2.045650006039068, 5
1.6828030056785792, 5
1.9618700025603175, 5
1.715602003969252, 5
1.468313013901934, 5
1.8467970076017082, 5
1.9982100056950003, 5
1.287417981075123, 5
1.6426460060756654, 5
1.7693880072329193, 5
2.696687006391585, 5
1.8027480109594762, 5
1.5499760047532618, 5
1.2156310258433223, 5
1.5805939910933375, 5
2.036338992184028, 5
3.327081009047106, 5
2.1635909797623754, 5
1.7669929948169738, 5
1.5840799896977842, 5
1.8116819846909493, 5
1.8519469886086881, 5
1.7439459916204214, 5
1.5846390160731971, 5
2.2108939883764833, 5
2.0207699853926897, 5
1.7741250048857182, 5
2.0460609812289476, 5
3.7039759918116033, 5
2.1998639858793467, 5
1.5097260184120387, 5
1.7341869825031608, 5
2.4504220054950565, 5
1.5071169764269143, 5
1.8605319783091545, 5
2.0709230157081038, 5
3.878564020851627, 5
2.203900017775595, 5
1.4568829792551696, 5
1.729200012050569, 5
2.519128000130877, 5
1.9381890015210956, 5
2.110356988850981, 5
1.7498510133009404, 5
2.0322649797890335, 5
2.0728530071210116, 5
2.218276000348851, 5
2.8419500158634037, 5
3.042451018700376, 5
2.361449005547911, 5
1.5123559860512614, 5
1.5784630086272955, 5
1.8340719980187714, 5
2.0425409893505275, 5
2.0596289832610637, 5
1.8517370044719428, 5
1.8798330274876207, 5
1.8876240064855665, 5
1.7106820014305413, 5
1.9919610058423132, 5
1.585226011229679, 5
2.421879005851224, 5
2.13384599192068, 5
3.1868759833741933, 5
4.640878993086517, 5
1.3967030099593103, 5
1.9197459914721549, 5
1.4177550037857145, 5
2.0419190113898367, 5
2.2248559980653226, 5
1.7089189786929637, 5
2.1222049836069345, 5
2.356760000111535, 5
1.7991700151469558, 5
2.0587340113706887, 5
2.213183994172141, 5
1.339619018835947, 5
1.5892869851086289, 5
2.48617900069803, 5
1.4058400120120496, 5
1.7628850182518363, 5
2.0924030104652047, 5
1.8862360157072544, 5
2.1293929894454777, 5
2.2544989769812673, 5
2.167450002161786, 5
2.567805990111083, 5
2.5122840015683323, 5
2.694638998946175, 5
1.8746469868347049, 5
1.4213130052667111, 5
2.4441659916192293, 5
2.1026909817010164, 5
2.3254510015249252, 5
3.272497997386381, 5
2.4278219789266586, 5
2.076054021017626, 5
1.3529400166589767, 5
3.3810180029831827, 5
1.5757700020913035, 5
1.7908309819176793, 5
2.2053779975976795, 5
2.3378189944196492, 5
1.393101003486663, 5
1.7908049921970814, 5
1.6927059914451092, 5
2.724147983826697, 5
1.9366420165169984, 5
